89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
89,89,59,59,59,59,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,39,39,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
89,89,59,89,89,89,59,89,89,89,89,39,39,39,89,89,89,89,89,89,69,89,89,89,89,69,69,89,39,39,39,39,39,39,89,89,89,89,89,89,39,89,89,89,89,89,89,79,79,79,79,89,89,89,79,79,89,89,59,89,89,89,89,89
89,89,89,89,89,59,59,89,89,39,39,39,89,39,39,39,39,89,89,69,39,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,39,39,89,89,89,89,89,89,89,89,89,89,89,89,79,79,89,89,59,59,59,89,89,89
89,89,59,89,59,59,89,89,89,89,89,89,89,49,49,89,89,89,89,69,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,49,49,49,49,49,49,89,89,89,89,89,89,79,79,89,89,89,89,89,89,89
89,89,59,89,59,89,89,89,89,89,89,89,89,89,49,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,49,49,89,89,89,89,89,89,79,79,79,89,89,89,89,89
89,89,59,59,89,89,89,89,89,49,49,49,49,49,69,69,69,69,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,69,69,89,89,59,49,49,49,89,89,89,89,89,79,89,89,59,89,89
89,89,89,59,89,89,59,89,59,59,59,79,79,79,69,89,59,59,59,89,89,69,69,69,69,89,89,89,89,69,69,89,89,89,69,69,69,69,59,89,89,59,59,69,69,59,69,69,89,59,59,89,89,89,59,59,59,89,89,89,89,59,89,89
89,89,89,89,89,89,89,89,59,79,89,59,59,69,69,59,59,59,89,89,89,89,89,89,69,69,69,89,89,89,69,69,69,69,89,89,89,89,59,59,59,59,59,89,89,89,89,69,79,79,79,79,79,79,79,89,59,89,89,89,89,89,89,89
89,89,89,39,39,89,89,89,79,69,69,69,69,69,89,89,89,89,59,89,89,89,89,89,89,89,89,89,89,89,59,59,59,59,59,59,89,89,89,89,89,89,89,89,89,89,89,69,69,69,59,79,89,89,79,59,59,89,89,89,89,89,89,89
89,89,89,89,39,89,89,89,79,69,89,89,89,89,89,89,89,89,89,59,59,89,89,89,89,89,89,89,89,89,89,89,89,89,59,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,59,59,49,79,59,59,89,89,89,89,89,89,89
89,89,89,39,39,89,89,89,59,69,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,49,79,59,89,89,89,89,89,89,89
89,89,89,89,39,89,89,69,69,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,79,59,89,89,89,89,89,89,89
89,89,89,89,39,39,89,69,69,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,59,89,89,89,89,89,89,89
